"SMILES","MolWt","LogP","TPSA","LabuteASA","NumHAcceptors","NumHDonors","NumRotatableBonds","RingCount","NumAromaticRings","ExactMolWt"
"CC(=O)OC1C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C(CC(=O)OC)C1(C)C)C2=O",512.599,4.7266,109.11,267.202019691925,8,0,4,5,1,512.241018112
"C=C1CC2C(C)(CCC3C1CC3(C)C)O2",206.329,3.5463,12.53,123.799298255412,1,0,0,3,0,206.167065324
"CC1=CC(=O)C2C(C)(C)CCCC2(C)C1(CCc1ccoc1)O",316.441,4.3049,50.44,177.745140989743,3,1,3,3,1,316.203844756
"CC1CCC2(C(C)C3C(CC4C5CCC6CC(CCC6(C)C5CCC34C)O)O2)OC1",416.646,5.79380000000001,38.69,245.119455557687,3,1,0,6,0,416.329045268
"CC1(C)C=Cc2c(ccc(CC(=O)c3cc4CC(C(C)(C)Oc4cc3O)O)c2OC)O1",424.493,4.0848,85.22,221.134619287384,6,2,4,4,2,424.188588616
"CC(C)C1Cc2c(ccc3c(=O)c4-c5cc(c(cc5OCc4oc23)OC)OC)O1",394.423,4.3291,67.13,198.407907311183,6,0,3,5,3,394.141638424
"CN1CCC23CC(=O)C(=CC2C1Cc1ccc(c(c31)O)OC)OC",329.396,2.0181,59,173.812225857325,5,1,2,4,1,329.162708216
"C=CC(C)(CCC1C(=C)CC(C2C(C)(C)CCCC12C)O)O",306.49,4.47320000000001,40.46,183.81308785629,2,2,4,2,0,306.255880328
"Cc1cc(cc(c1C(=O)O)O)O",168.148,1.10442,77.76,80.2052854806462,3,3,1,1,1,168.042258736
"COc1cc2c(cc1c1cc3cc4ccoc4cc3oc1=O)OCO2",336.299,3.9435,71.04,157.536829342959,6,0,2,5,4,336.063388104
"CC12CCC(CC1CCC1C3CCC(=O)C3(C)CCC21)O",290.447,3.9591,37.3,170.476425588253,2,1,0,4,0,290.2245802
"c1cc2c(cc1O)c(CCN)c[nH]2",176.219,1.3747,62.04,93.3067229071044,2,3,2,2,2,176.094963004
"CC1C2CCC3(C)CCC(=O)C(C)C3C2OC1=O",250.338,2.5794,43.37,139.176887602081,3,0,0,3,0,250.156894564
"COc1c2ccc(=O)oc2c(c2c1cco2)OC",246.218,2.5564,61.81,115.562080060582,5,0,2,3,3,246.05282342
"C(C(C(C(C(C(=O)O)O)O)OC1C(C(C(C(CO)O1)O)O)O)O)O",358.296,-5.66889999999999,217.6,166.973882788322,11,9,8,1,0,358.111126144
"C=C1C2CCC3C45COC(C(C5C(C)(C)CCC4O)O)(C3(C1=O)C2O)O",364.438,0.3756,107.22,192.092249777077,6,4,0,6,0,364.188588616
"COc1cc(c2c(c1)oc(c1ccccc1)c(c2=O)OC)OC",312.321,3.4858,57.9,155.051490815744,5,0,4,3,3,312.099773612
"CCCCCCCCCCCCCCCC(=O)OCC(CO)O",330.509,4.3641,66.76,195.733963443542,4,2,17,0,0,330.277009696
"CC(=O)Oc1ccc(C=Cc2cc(cc(c2)OC(=O)C)OC(=O)C)cc1",354.358,3.6329,78.9,175.833102200222,6,0,5,2,2,354.110338296
"c1ccc2c(c1)C(=O)c1c(cc(c(c1C2=O)O)O)O",256.213,1.5788,94.83,118.418070633225,5,3,0,3,2,256.037173356
"CC(=CCc1c(c2c(=O)c(coc2c2C=CC(C)(C)Oc12)c1ccc(c(c1)O)O)O)C",420.461,5.26970000000001,100.13,212.876433971921,6,3,3,4,3,420.157288488
"COc1c2ccccc2nc2c1cco2",199.209,2.9896,35.26,98.9319312734045,3,0,1,3,3,199.063328528
"CCCCCc1c(c(cc2c1Oc1cc(cc(C(=O)CCCC)c1C(=O)O2)OC)O)C(=O)O",456.491,5.52950000000001,119.36,231.153097673185,7,2,10,3,2,456.178417856
"CC1(C)C2CC(=O)C3(C)C(CCC4(C)C(c5ccoc5)OC(=O)C5C34O5)C2(C)C(CC1O)O",458.551,3.1847,109.5,241.306242818106,7,2,1,6,1,458.230453428
"COc1ccc2cc3-c4cc(c(cc4CC[n+]3cc2c1OC)OC)OC",352.41,3.3848,40.8,183.147134779408,4,0,4,4,3,352.15433460409
"CC1CCC2(C(C)C3C(CC4C5CC=C6CC(CCC6(C)C5CCC34C)O)O2)NC1",413.646,5.28690000000001,41.49,243.519255611674,3,2,0,6,0,413.329379616
"COc1ccc2c(c1)OCC1c3ccc(cc3OC21)OC",284.311,3.3135,36.92,145.235254511198,4,0,2,4,2,284.104858992
"CC(=O)c1c(cc(cc1OC)OC)O",196.202,1.612,55.76,99.0203341484779,4,1,3,1,1,196.073558864
"CC1(C)C=Cc2c(ccc3C(=O)C4c5cc(c(cc5OCC4Oc23)OC)OC)O1",394.423,4.0079,63.22,199.434363342422,6,0,2,5,2,394.141638424
"CC(=O)C12C(CC3C4CC=C5CC(CCC5(C)C4CCC13C)OC(=O)C)O2",372.505,4.2174,55.9,206.558409409196,4,0,2,5,0,372.230059504
"C(CCCC(C(CCCCCCO)O)O)CCCC(=O)O",304.427,2.4663,97.99,172.857576890485,4,4,15,0,0,304.224974124
"CC(=O)NCCc1ccc(c(c1)c1c(c2c(C(=O)c3cc(c(c(c3C2=O)C(=O)O)C(=O)O)O)c(c1O)O)O)O",537.433,1.732,238.99,244.735594184785,10,8,6,4,3,537.090725048
"C(=Cc1ccc2c(c1)OCO2)C=CC(=O)O",218.208,2.0693,55.76,106.555240159038,3,1,3,2,1,218.0579088
"CC12C=CC(=O)C=C1CCC1C3CCC(=O)C3(C)CCC21",284.399,3.8634,34.14,159.948014612598,2,0,0,4,0,284.177630008
"COc1cc(C=CC(=CC(=O)C=Cc2ccc(c(c2)OC)O)O)ccc1O",368.385,3.8526,96.22,184.834901851961,6,3,7,2,2,368.12598836
"COc1ccc(cc1)c1c(c(=O)c2c(cc(c(c2OC)OC)OC)o1)OC",372.373,3.503,76.36,183.628347504223,7,0,6,3,3,372.12090298
"COc1ccc(cc1OC)c1cc(=O)c2c(cc(c(c2OC)OC)OC)o1",372.373,3.503,76.36,183.628347504223,7,0,6,3,3,372.12090298
"COc1ccc(cc1OC)c1c(c(=O)c2c(cc(c(c2OC)OC)OC)o1)OC",402.399,3.5116,85.59,197.916775848462,8,0,7,3,3,402.131467664
"CC=C1C2C=C(C)CC1(c1ccc(=O)[nH]c1C2)N",242.322,1.9975,58.88,131.874655569775,2,2,0,3,1,242.141913196
"CC(=O)OC1CC2C(C)(C)C(=O)CCC2(C)C2CCC3(C)C(c4ccoc4)OC(=O)C4C3(C12C)O4",484.589,4.7847,95.34,256.359327356139,7,0,2,6,1,484.246103492
"CC1(C)C2CC(=O)C3(C)C(CCC4(C)C(c5ccoc5)OC(=O)C5C34O5)C2(C)C=CC1=O",438.52,4.1981,86.11,229.396471864648,6,0,1,6,1,438.20423868
"CC(=O)OC1CC(C2(C)C3CCC4(C)C(c5ccoc5)OC(=O)C5C4(C3(C)C(=O)CC2C1(C)C)O5)OC(=O)C",542.625,4.3263,121.64,281.174219914819,9,0,3,6,1,542.251582796
"CC(=CCOc1cc2c(ccc(=O)o2)cc1O)C",246.262,2.8436,59.67,123.878550357263,4,1,3,2,2,246.089208928
"CC1(C)C(CC(=O)OC)C2(C)C3=C(CC(C1=O)C2=O)C1=CC(=O)OC(c2ccoc2)C1(C)CC3",466.53,4.2841,99.88,240.239164200434,7,0,3,5,1,466.1991533
"COc1ccc(cc1)c1cc(=O)c2cc(ccc2o1)OC",282.295,3.4772,48.67,140.763062471505,4,0,3,3,3,282.089208928
"COc1ccc(cc1)c1coc2cc(ccc2c1=O)O",268.268,3.1742,59.67,131.355538137589,4,1,2,3,3,268.073558864
"C(=Cc1cc(cc(c1)O)O)c1ccc(cc1)O",228.247,2.9738,60.69,116.031136555153,3,3,2,2,2,228.078644244
"c1ccc(cc1)c1cc(=O)c2c(cccc2o1)O",238.242,3.1656,50.44,117.06710979335,3,1,1,3,3,238.06299418
"CC(=CCc1c(cc2c(c(=O)cc(C)o2)c1O)O)C",260.289,3.02132,70.67,132.820792252812,4,2,2,2,2,260.104858992
"CC(=CCc1c(cc(c2c(=O)cc(C)oc12)O)OC)C",274.316,3.32432,59.67,142.228316586728,4,1,3,2,2,274.120509056
"C=C(C)C1COc2cc3c(ccc(=O)o3)cc2O1",244.246,2.5089,48.67,120.295419422582,4,0,1,3,2,244.073558864
"CC1=CCc2c(cc3c(c(=O)cc(C)o3)c2O)OC1",258.273,2.68822,59.67,129.237661318131,4,1,0,3,2,258.089208928
"COc1ccc(cc1)c1cc(=O)c2c(cc(c(c3cc(ccc3OC)c3cc(=O)c4c(cc(cc4o3)O)O)c2o1)O)O",566.518,5.74000000000001,159.8,267.288634382057,10,4,5,6,6,566.121296904
"C[N+]1=Cc2c(CC1)cc1c(c2OC)OCO1",220.248,1.0412,30.7,113.724910162144,3,0,1,3,1,220.09681972809
"CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1",228.247,2.9772,39.44,115.181874193075,3,0,0,3,2,228.078644244
"CC(c1ccc(cc1)OC)C(=O)c1ccc(cc1O)O",272.3,3.0928,66.76,139.46466913603,4,2,4,2,2,272.104858992
"c1cc(c(c2c1C1c3cc(c(cc3CC1(CO2)O)O)O)O)O",302.282,1.3205,110.38,145.124255759561,6,5,0,4,2,302.079038168
"CC1(C)C=Cc2c(ccc(c3coc4cc5c(cc4c3=O)CC(C(C)(C)O5)O)c2OC)O1",434.488,4.72720000000001,78.13,222.200371403676,6,1,2,5,3,434.172938552
"CC(=O)OC1CC2(C)C(CC3C2(C2(C)C1C1(C)C=CC(=O)C(C)(C)C1=C(C2=O)O)O3)c1ccoc1",480.557,4.4349,106.34,249.127598071916,7,1,2,6,1,480.214803364
"c1cc2c(cc1O)OCC1(Cc3cc(c(cc3C21)O)O)O",286.283,1.6149,90.15,140.243351749238,5,4,0,4,2,286.084123548
"Cc1c2c(c(c(c1Cl)O)Cl)Oc1c(C)c(c(c(C)c1OC2=O)O)C(=O)OC",413.209,4.44136,102.29,183.373926223779,7,2,1,3,2,412.011658148
"COC1=CC(=O)C(=CC1=CC=Cc1ccccc1)O",254.285,3.1811,46.53,131.14213932342,3,1,3,2,1,254.094294308
"COc1cc(cc(c1OC)OC)O",184.191,1.418,47.92,93.6074151635444,4,1,3,1,1,184.073558864
"CC1C(C(C(C(OCC2C(C(C(C(Oc3cc4c(c(=O)cc(c5ccc(cc5)OC)o4)c(c3OC)O)O2)O)O)O)O1)O)O)O",622.576000000001,-0.7867,227.2,297.850624530853,15,7,8,5,3,622.189770388
"COc1ccc(c2coc3cc(ccc3c2=O)O)c(c1O)O",300.266,2.5854,100.13,141.117346158236,6,3,2,3,3,300.063388104
"COc1ccc2c(c1)OCC(Cc1ccc(c(c1)O)OC)C2=O",314.337,2.8434,64.99,159.34484966032,5,1,4,3,2,314.115423676
"CNCc1ccccc1",121.183,1.406,12.03,71.2238816659825,1,1,2,1,1,121.089149352
"c1ccc2c(c1)c(=O)c1ccccc1o2",196.205,2.9462,30.21,97.0008351083627,2,0,0,3,3,196.052429496
"CC(=CCCC1(C)C=Cc2c(c3C(=O)C4=CC5CC6C(C)(C)OC(CC=C(C)C(=O)O)(C5=O)C46Oc3c(CC=C(C)C)c2O1)O)C",628.762,7.23930000000001,119.36,332.038091868304,7,2,8,7,1,628.303618368
"CC1CCC2(C(C)C3C(CC4C5CCC6CC(CCC6(C)C5CC(=O)C34C)O)O2)OC1",430.629,4.97280000000001,55.76,246.471036657395,4,1,0,6,0,430.308309824
"CC1COC2=C1C(=O)C(=O)c1c3CCCC(C)(C)c3ccc21",296.366,3.4433,43.37,158.004553546832,3,0,0,4,1,296.1412445
"c1cc2c(cc(C(=O)O)nc2c(c1)O)O",205.169,1.3442,90.65,94.3366853787635,4,3,1,2,2,205.037507704
"COc1cc(ccc1O)C=CC(=O)O",194.186,1.4986,66.76,95.2881488967744,3,2,3,1,1,194.0579088
"c1cc(c(cc1O)O)c1c(c(=O)c2c(cc(cc2o1)O)O)O",302.238,1.988,131.36,136.590725834643,7,5,1,3,3,302.04265266
"C(C(C(=O)O)O)(C(=O)O)O",150.086,-2.1226,115.06,64.1105606134068,4,4,3,0,0,150.016437912
"CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(CC12C)OC(=O)C",372.505,4.2651,60.44,206.612217433262,4,0,2,4,0,372.230059504
"COc1cc(C=CC(=O)N2CCC=CC2=O)cc(c1OC)OC",317.341,2.0407,65.07,161.178682221962,5,0,5,2,1,317.126322708
"COc1ccc(cc1OC)c1cc(=O)c2c(c(c(c(c2o1)OC)OC)OC)OC",402.399,3.5116,85.59,197.916775848462,8,0,7,3,3,402.131467664
"CC(=CCCC1(C)C=Cc2c(c(CC=C(C)C)c3c(C(=O)C4=CC5CC6C(C)(C)OC(CC=C(C)C(=O)OC)(C5=O)C46O3)c2OC)O1)C",656.816,7.63070000000001,97.36,350.853140536136,8,0,9,7,1,656.334918496
"CC1(C)C2CC(C3(C)C(CCC4(C)C(c5ccoc5)OC(=O)C5C34O5)C2(C)C2C(C1=O)O2)O",456.535,3.2011,101.8,237.723111883425,7,1,1,7,1,456.214803364
"COc1cc(cc(c1OC)O)c1coc2cc(c(c(c2c1=O)O)OC)O",360.318,2.6026,118.59,169.694202846714,8,3,4,3,3,360.084517472
"COc1cc(cc(c1OC)O)c1coc2cc(c(c(c2c1=O)O)OC)OC1C(C(C(C(CO)O1)O)O)O",522.459,0.0756999999999989,197.74,245.797531871226,13,6,7,4,3,522.137340892
"C=CC(c1ccc(cc1)O)C1=CC(=O)C(=CC1=O)OC",270.284,2.2703,63.6,135.993264455648,4,1,4,2,1,270.089208928
"COc1cc(c(cc1CC=Cc1ccccc1)OC)O",270.328,3.6653,38.69,144.021068337717,3,1,5,2,2,270.125594436
"COc1ccc2c(c1)OCC(=Cc1ccc(c(c1)O)OC)C2=O",312.321,3.0681,64.99,155.8453056278,5,1,3,3,2,312.099773612
